mitysisku	mit·ysi·sku	mintu ??? cusku	same + ??? + express	search	$x_1$ seeks/searches/looks for something that has the same identity as $x_2$ among $x_3$
dunsi'u	dun·si'u	dunli simxu	equal + mutual		$x_1=s_1=d_1=d_2$ (set) are equivalent in quantity $x_2=d_3$ (ni).
dormijysai	dor·mijy·sai	donri midju sanmi	daytime + center + meal	dejeuner	$s_1$ (mass) is a lunch, dinner (midday meal) composed of dishes including $s_2$.
xarpre	xar·pre	xanri prenu	imaginary + people	character	$xa_1=p_1$ is a character/role/imaginary person created by $xa_2$.
tersu'imei	ter·su'i·mei	te sumti mei	3⇄1 + argument + cardinal selbri	adicity	$x_1$ (property/relation) is $x_2$-ary/-adic
vajrai	vaj·rai	vajni traji	important + best	most important	$x_1=v_1=t_1$ is most important/most significant to $x_2=v_2$ in aspect/for reason $x_3=v_3$ among set/range $x_4=t_4$.
kaidji	kai·dji	ckaji djica	attribute + desire	want to	$x_1$ wants to be/do $x_2$ (ka) for purpose $x_3$
sumsmi	sum·smi	sumti simsa	argument + similar		$x_1$ is a part of Lojban text representing rule 'term' according to the first edition of the book 'The Complete Lojban Language'.
tolzau	tol·zau	to'e zanru	polar opposite + approve	disapprove	$x_1$ disapproves of/objects to plan/action $x_2$.
pensi'u	pen·si'u	penmi simxu	meet + mutual	meet	$x_1$ (set) meet at $x_2$ (location).
roldei	rol·dei	ro djedi	each + full day	daily	$x_1$ occurs daily
brireisku	bri·rei·sku	bridi preti cusku	predicate + question + express		$x_1$ asks $x_3$ what arguments satisfy the predicate $x_2$
basygau	basy·gau	basti gasnu	replace + bring about	replace	$g_1$ (agent) replaces/substitutes $b_1$ for/instead of $b_2$ in circumstance $b_3$.
tolpo'u	tol·po'u	to'e spofu	polar opposite + broken	functional	$x_1$ is functional/operational/usable for function $x_2$; $x_1$ works properly
tolcliva	tol·cliva	to'e cliva	polar opposite + leave	arrive	$x_1$ arrives at $x_2$ via route $x_3$
zukpei	zuk·pei	zukte pensi	act + think	consider doing	$z_1=p_1$ is a volitional thinker considering taking action $z_2=p_2$ toward end/goal $z_3$
ricfoi	ric·foi	tricu foldi	tree + field	forest	$f_{1}$ is a forest with predominant tree species/cultivar $t_{2}$.
mo'icli	mo'i·cli	morji cilre	remember + learn	commit to memory	$c_1=m_1$ memorizes/commits to memory $c_2=m_2$ (du'u) about subject $c_3=m_3$ from source $c_4$ (obj./event) by method $c_5$ (event/process))
pijyske	pijy·ske	prije saske	wise + lore	philosophy	$s_1$ is philosophy with methodology $s_2$.
vlaturge'a	vla·tur·ge'a	valsi stura gerna	word + structure + grammar		$x_1$ is the morphology of language $x_2$ for text $x_3$.
ckakla	cka·kla	ckana klama	bed + come	go to bed	$k_1$ goes to bed from $k_3$.
selsnu	sel·snu	se casnu	2⇄1 + converse	subject	$s_2$ is the subject of discourse/expression $s_1$.
ctucku	ctu·cku	ctuca cukta	teach + book	textbook	$cu_1=ct_1$ is a textbook for teaching ideas/methods $ct_3$ (du'u), by author $cu_3$ for audience $cu_4=ct_2$ about subject(s) $ct_4$ by method $ct_5$, preserved in medium $cu_5$.
kamjunmre	kam·jun·mre	ka djuno merli	lambda + know + measure	evaluate	$m_1$  tests/evaluates/measures $j_1$'s knowledge of facts (du'u)  $j_2$ in subject area $j_3$  as $m_3$ units on scale $m_4$ with accuracy $m_5$
jvozba	jvo·zba	lujvo zbasu	affix compound + build	to make lujvo	$x_1=z_1$ assembles/builds a compound predicate word from metaphor $x_2=z_2=l_4$ with meaning $x_3=l_2$ and arguments $x_4=l_3$
tolfa'o	tol·fa'o	to'e fanmo	polar opposite + end	beginning	$x_1$ is a beginning of thing/process $x_2$
sanbau	san·bau	spano bangu	Spanish + language	Spanish	$s_1=b_1$ is the Spanish language used by $b_2$ to express/communicate $b_3$ (si'o/du'u, not quote)
mumdei	mum·dei	mu djedi	5 + full day	friday	$x_1$ is a Friday of week $x_2$ in calendar $x_3$.
jufpau	juf·pau	jufra pagbu	sentence + part	phrase	$p_1$ is a phrase of sentence $p_2=j_1$ about $j_2$ in language $j_3$.
zerle'a	zer·le'a	zekri lebna	crime + gain	steal	$l_1$ steals $l_2$ from $l_3$, which is a crime according to $z_2$.
selci'i	sel·ci'i	se cinri	2⇄1 + interesting	interested	$x_1=c_2$ is interested in $x_2=c_1$.
nolraitru	nol·rai·tru	nobli traji turni	noble + best + govern	king	$t_1=n_1$ is a regent/monarch of $t_2$ by standard $n_2$.
mencti	men·cti	menli citka	mind + eat	listen to	$c_1$ reads/watches/listens to/mentally consumes $c_2$.
mitcinse	mit·cinse	mintu cinse	same + sexual	bisexual	$c_1$ is homosexual/bisexual in situation $c_2$ by standard $c_4$.
selbrivla	sel·bri·vla	se bridi valsi	2⇄1 + predicate + word	predicate word	$x_1$ is a lexically defined predicate word (predicate particles included), signifying relation $x_2$ (n-ary property) in language $x_3$
fagdei	fag·dei	fagri djedi	fire + full day	Tuesday	$x_1$ is Tuesday of week $x_2$ on calendar $x_3$.
jboklu	jbo·klu	lojbo kulnu	Lojbanic + culture	Lojban Culture	$l_1=k_1$ is of Lojbanic culture
pempau	pem·pau	pemci pagbu	poem + part	stanza	$pa_1$ is a verse of poem $pe_1$ about subject $pe_2$ by author $pe_3$ for intended audience $pe_4$.
pensku	pen·sku	penmi cusku	meet + express	think thought	$x_1$ thinks thought / verbally thinks $x_2$ (quote)
nunkei	nun·kei	nu kelci	event abstract + play	game	$n_1$ is a game played by $k_1$ playing with plaything/toy $k_2$
vlali'i	vla·li'i	valsi linji	word + line	line	$l_1$ is a line of text defined by set of words/string $l_2$ meaning $x_3=v_2$ in language $x_4=v_3$.
baukle	bau·kle	bangu klesi	language + category	language class	$k_1$ is a language type/category/subgroup/subset (linguistic taxon) within languages $b_1=k_2$, with typological features $k_3$.
samplabau	sam·pla·bau	skami platu bangu	computer + measure + language		$x_1=b_1$ is a programming language used by  $x_2=p_1=b_2$ to create program $x_3=p_2$ with intended function $x_4=p_3$
palcau	pal·cau	prali claxu	gain + lack	profitless	$x_1$ (activity/event) is profitless / unprofitable to $x_2$
dubmau	dub·mau	du zmadu	same identity as + exceed	greater than	$x_1$ is greater/has a greater value than $x_2$, exceeding it by amount $x_3$
voksna	vok·sna	voksa sance	voice + sound	vocal sound	$x_1$ is a vocal sound (vowel, consonant...)
reljvo	rel·jvo	re lujvo	2 + affix compound	lujvo with two rafsi	$x_1$ is a lujvo consisting of two rafsi, with meaning $x_2$, arguments $x_3$, built from tanru $x_4$
brafi'a	bra·fi'a	barda cfika	big + fiction	novel	$f_1=b_1$ is a novel about plot/theme/subject $c_2$  by author $c_3$.
caucni	cau·cni	claxu cinmo	lack + emotion	miss	$cl_1=ci_1$ (misses / emotionally feels the lack of) $cl_2=ci_3$.
sutcli	sut·cli	sutra cilre	fast + learn	quick learner	$c_1=s_1$ is fast/swift/quick/hastes/rapid at learning  $c_2$ (du'u) about subject $c_3$ from source $c_4$ (obj./event) by method $c_5$ (event/process).
zanmau	zan·mau	zabna zmadu	favorable + exceed	better	$zm_1=za_1$  is better than $zm_2$ in property $za_2$ according to standard $za_3$ by amount $zm_4$.
cmaxi'a	cma·xi'a	cmalu xirma	small + horse	pony	$xi_1=c_1$ is a pony of species/breed $xi_2$.
tolcru	tol·cru	to'e curmi	polar opposite + let	forbid	$x_1$ forbids/prohibits $x_2$ under conditions $x_3$.
clamau	cla·mau	clani zmadu	long + exceed	longer	$z_1$ is longer/taller than $z_2$ in direction $c_2$ by margin $z_4$.
smuvrici	smu·vrici	smuni vrici	meaning + assorted	ambiguous	$v_1=s_2$ is polysemous/ambiguous/vague, having many meanings including $s_1$ to observer $s_3$.
smujmi	smu·jmi	smuni jimpe	meaning + understand	understand	$x_1$ understands the meaning of $x_2$ that is introduced by $x_3$
judrysni	judry·sni	judri sinxa	address + represent	hyperlink	$j_1=s_1$ is a hyperlink/URL of resource/web page $j_2=s_2$ for browser $s_3$.
reldei	rel·dei	re djedi	2 + full day	tuesday	$x_1$ is a Tuesday of week $x_2$ in calendar $x_3$.
selbau	sel·bau	se bangu	2⇄1 + language	language community	$x_1$ uses language/dialect $x_2$ to express/communicate $x_3$ (si'o/du'u, not quote).
vlavelcki	vla·vel·cki	valsi ve ciksi	word + 4⇄1 + explain	definition	$c_4$ (text) is a definition of word(s)/phrase/definiendum $c_2=v_1$ with definiens $v_2$ in language $v_3$, as defined by $c_1$.
tolmencre	tol·men·cre	to'e menli certu	polar opposite + mind + competent	brainless	$c_1=m_2$ (person) is unintelligent/dumb/stupid by standard $c_3$.
jibykai	jiby·kai	jibri ckaji	job + attribute	work	$x_1$ does their job / works (activity done regularly for pay).
jugbau	jug·bau	jungo bangu	Chinese + language	Chinese	$j_1=b_1$ is the Chinese-Mandarin language, used by $b_2$ to communicate $b_3$ (si'o/du'u, not quote)
bisyladru	bis·yla·dru	bisli ??? drudi	ice + ??? + roof	frozen yoghurt	$x_1=b_1=l_1$ is ice cream/frozen yoghurt made from milk of source $x_2=l_2$.
barkla	bar·kla	bartu klama	out + come	exit	$x_1=k_1$ exits/goes out/outside from $x_2=k_3=b_1$ with route $x_3=k_4$ with transportation method $x_5$.
pexfebdja	pex·feb·dja	pesxu febvi cidja	paste + boil + food	fusilli	$x_1=p_1=c_1$ is a noodle/pasta/boiled dough eaten by $x_2=c_2$ made out of $x_3=p_2$ (normally grain(s) or legume(s)) which is boiled in $x_4=f_1$ (normally water) at temperature $x_5=f_2$ and pressure $x_6=f_3$
nalvai	nal·vai	na'e vajni	scalar contrary + important	care	$x_1$ (event/person) is unimportant/insignificant to $x_2$ (event/person) due to/in aspect $x_3$; $x_2$ doesn't care about $x_1$'s $x_3$-ness.
kibykarni	kiby·karni	??? karni	??? + journal	blog	$ki_1=ka_1$ is an internet-journal/web-article/blog (web-log) with content $ka_2$ published by $ka_3$ for audience $ka_4$
blozeile'a	blo·zei·le'a	bloti zekri lebna	boat + crime + gain	pirate	$l_1=b_2$ is a pirate aboard pirate ship $b_1$, stealing $l_2$, which is wrong according to $z_2$.
sipta'i	sip·ta'i	sipna tatpi	sleep + tired	sleepy	$t_1=s_1$ is sleepy; $t_1=s_1$ needs/wants sleep.
fonta'a	fon·ta'a	fonxa tavla	telephone + talk	phone	$t_1$ talks on the phone to $t_2$ about $t_3$ in language $t_4$.
jongau	jon·gau	jorne gasnu	joined + bring about	attach	$g_1$ (agent) causes $j_1$ to be joined to/connected to/united with $j_2$ at common locus $j_3$.
xumsne	xum·sne	xukmi senva	chemical + dream	get off	$s_1$ is high/stoned/trips on drug $xu_1$, hallucinating/experiencing $s_2$ (fact/idea/event/state).
nalgundei	nal·gun·dei	na'e gunka djedi	scalar contrary + work + full day	holiday	$x_1=d_1$ is a period of $x_2=d_2$ non-working days/vacation days/holidays for worker $x_3=g_1$ at job $x_4=g_2$
snustu	snu·stu	casnu stuzi	converse + location	forum	$s_1$ is a forum for $c_1$ to discuss/talk about topic/subject $c_2$.
citmle	cit·mle	citno melbi	young + beautiful	cute	$m_1$ is cute to $m_2$ in aspect $m_3$.
tolspofu	tol·spofu	to'e spofu	polar opposite + broken	functional	$x_1$ is capable of performing functions/ready for use or service $x_2$; $x_1$ is operable, functional, operational, usable, unbroken, useable, utile
ma'oste	ma'o·ste	cmavo liste	structure word + list	cmavo list	$x_1=l_1$ is a list of structure words $x_2=l_2=c_1$ of class(es) $x_5=c_2$ of language $x_6=c_3$ in order $x_3=l_3$ in medium $x_4=l_4$.
refcfa	ref·cfa	krefu cfari	recur + happen	restart	$c_1=k_2$ restarts for the $k_3$rd time.
zanvi'e	zan·vi'e	zabna vitke	favorable + attend	welcome	$x_1$ is welcomed by $x_2$ to place/event $x_3$.
prulamcte	pru·lam·cte	purci lamji nicte	past + adjacent + night	last night	$n_1=l_1=p_1$ is the night before $p_2=l_2$ at location $n_3$.
tavysi'u	tavy·si'u	tavla simxu	talk + mutual	talk to each other	$x_1$ talk to each other about $x_2$ in language $x_3$
sedycro	sedy·cro	stedu cortu	head + pain	headache	$x_1$ has/feels a headache.
jajgau	jaj·gau	jmaji gasnu	gather + bring about	collect	$g_1$ collects $j_1$ (mass) at $j_2$ from $j_3$.
batkyfoi	batky·foi	batkyuidje foldi	button + field	keyboard	$x1=b2=f1$ is a keyboard for purpose $x2=b3$ of material $x3=b4$
nelti'i	nel·ti'i	nelci stidi	fond + propose	recommend	$s_1=n_1$ recommends $s_2=n_2$ to audience $s_3$.
xagzengau	xag·zen·gau	xamgu zenba gasnu	beneficial + increase + bring about	improve	$g_1$ (agent) improves $z_1=x_1$ for $x_2$ by amount $z_3$.
mulfau	mul·fau	mulno fasnu	complete + event	complete	$x_1$ (event) completes / reaches its completion
kaidza	kai·dza	ckaji da	attribute + something 1	counting quantification	$x_1$ (number) is the quantity of specimens in the domain of discourse that satisfy the property $x_2$
filta'a	fil·ta'a	frili tavla	easy + talk	fluent	$t_1=f_2$ speaks fluently to $t_2$ about subject $t_3$ in language $t_4$ under conditions $f_3$.
solgu'i	sol·gu'i	solri gusni	solar + illumine	sunlight	$x_1$ is sunlight illuminating $x_2$ from sun $x_3$
brarai	bra·rai	barda traji	big + best	biggest	$t_1=b_1$ is the biggest among set/range $t_4$ in property/dimension $b_2$ (ka).
cmamau	cma·mau	cmalu zmadu	small + exceed	smaller	$z_1$ is smaller than $z_2$ in dimension $c_2$ by margin $z_4$.
najgenja	naj·genja	narju genja	orange + root	carrot	$g_1$ is a carrot of variety $g_2$.
ctufau	ctu·fau	ctuca fasnu	teach + event	class	$f_1$ is a lesson by $c_1$ for teaching audience $c_2$ ideas/methods/lore $c_3$ (du'u) about subject(s) $c_4$ by method $c_5$ (event).
jbojevysofkemsuzgugje'ake'eborkemfaipaltrusi'oke'ekemgubyseltru	jbo·jevy·sof·kem·suz·gug·je'a·ke'e·bor·kem·fai·pal·tru·si'o·ke'e·kem·guby·sel·tru	lojbo je softo ke su'o gugde jecta ke'e bo ke fatri prali turni sidbo ke'e ke gubni se turni	Lojbanic + tanru and + Soviet + start grouping + at least + country + polity + end grouping + short scope link + start grouping + distribute + gain + govern + idea + end grouping + start grouping + public + 2⇄1 + govern		$x_1$ reflects Lojbanic Soviet Federative Socialist Republic culture/nationality/community in aspect $x_2$
fitytu'i	fity·tu'i	friti tugni	offer + agree	accept	$x_1$ accepts $x_2$ (an offer/suggestion) from $x_3$.
cabycte	caby·cte	cabna nicte	concurrent + night	tonight	$n_1=c_1$ is the night of $c_2$ at location $n_3$.
klacpe	kla·cpe	klama cpedu	come + ask	call	$c_1$ calls/summons $c_3=k_1$ to location $k_2$ in manner/form $c_4$.
skepre	ske·pre	saske prenu	lore + people	scientist	$p_1$ is a scientist pertaining to science $s_1$ about subfield $s_2$
cabjbi	cab·jbi	cabna jibni	concurrent + near	nearby in time	$x_1$ (nu) happens nearby in time from $x_2$ (nu).
retpei	ret·pei	preti pensi	question + think	wonder	$pe_1$ wonders about $pe_2=pr_2$.
malpli	mal·pli	mabla pilno	bloody + use	abuse	$x_1$ abuses/misuses $x_2$ for purpose $x_3$
toltu'i	tol·tu'i	to'e tugni	polar opposite + agree	disagree	$x_1$ disagrees with person(s)/position/side $x_2$ that $x_3$ (du'u) is true about matter $x_4$.
tolci'o	tol·ci'o	to'e citno	polar opposite + young	antique	$c_1$ is old (opposite of young) by standard $c_2$.
spogau	spo·gau	daspo gasnu	destroy + bring about	to destroy	$g_1$ destroys, using/through event $d_1$, object/person $d_2$.
mleba'i	mle·ba'i	melbi banli	beautiful + great	glorious	$m_1=b_1$ is splendid/glorious/magnificent to $m_2$ in aspect $m_3$ (ka) by aesthetic standard $m_4$, and by greatness standard $b_4$.
kargau	kar·gau	kalri gasnu	open + bring about	open	$g_1$ opens portal/passage/entranceway $k_1$, permitting access to $k_2$ by $k_3$.
mojgau	moj·gau	morji gasnu	remember + bring about	remind	$g_1$ reminds $m_1$ of facts $m_2$ about $m_3$.
ctigau	cti·gau	citka gasnu	eat + bring about	feed	$g_1$ feeds $c_1$ with food $c_2$.
xrugau	xru·gau	xruti gasnu	return + bring about	cause to return	$x_1=g_1$ causes $x_2=xr_1$ to return to state $x_3=xr_2$ from state $x_4=xr_3$.
kaijbi	kai·jbi	ckaji jibni	attribute + near	almost	$x_1$ is close to having property/almost has property/is/does almost $x_2$ (ka)
mulna'u	mul·na'u	mulno namcu	complete + number	integer	$n_1$ is an integer.
clatei	cla·tei	clani temci	long + time	long	$t_1$ is a long time/duration/interval/period/elapsed time from time/event $t_2$ to time/event $t_3$.
bauske	bau·ske	bangu saske	language + lore	linguistics	$s_1$ is linguistics based on methodology $s_2$.
ditybra	dity·bra	??? barda	??? + big	for a long time	$x_1$ takes a long time/has a long duration by standard $x_2$
jmifrili	jmi·frili	jimpe frili	understand + easy	Easy to understand	$x_1$ (du'u) is easy to understand to $x_2$
cfagau	cfa·gau	cfari gasnu	happen + bring about	initiate	$x_1=g_1$ (person/agent) initiates/begins/starts/causes the beginning of $x_2=c_1$ (state/event/process).
datnynoi	datny·noi	datnyveimei notci	folder + message	report	$n_1=d_1$ is a report about $n_2=d_2$ from reporter $n_3$ to intended audience $n_4$.
bixygau	bixy·gau	binxo gasnu	become + bring about	make	$x_1=b_3=g_1$ makes/turns $x_2=b_1$ into $x_3=b_2$
sazycimde	sazy·cimde	sazri cimde	operate + dimension	interface	$c_1$ is an interface between user $s_1$ and machine $s_2$ based on principle $c_3$.
batkyci'a	batky·ci'a	batkyuidje ciska	button + write	type	$c_1$ writes $c_2$ on medium $c_3$ with keyboard $c_4$.
nonkansa	non·kansa	no kansa	0 + with	alone	$x_1$ is alone/lonely/lonesome in state/condition/enterprise $x_2$.
plika'e	pli·ka'e	pilno kakne	use + able	can use	$x_1$ is able to use $x_2$ for purpose $x_3$ under conditions $x_4$.
sampli	sam·pli	skami pilno	computer + use	user	$p_1$ is a computer user / user of computer $p_2=s_1$ for purpose $p_3=s_2$.
tugysi'u	tugy·si'u	tugni simxu	agree + mutual	unanimous	$t_1=t_2=s_1$ are unanimous / sharing the same view on $t_3=s_2$ (du'u).
jelgau	jel·gau	jelca gasnu	burn + bring about	burn	$g_1$ burns $j_1$.
rilpemsa'a	ril·pem·sa'a	rilti pemci sanga	beat + poem + sing	rap	$x_1$ raps $x_2$ (text).
zukti'i	zuk·ti'i	zukte stidi	act + propose	advise	$s_1$ gives advice $z_2$ to $s_3=z_1$.
pamjai	pam·jai	prami jgari	love + grasp	embrace	$j_1$ hugs/embraces $j_2$ with $j_3$ (part of $j_1$) at locus $j_4$ (part of $j_2$).
nilsutra	nil·sutra	ni sutra	amount abstract + fast	speed	$n_1$ is the speed / amount of fast-ness measured on scale $n_2$ of thing / agent $s_1$ in / at doing / being / bringing about $s_2$ (event / state).
zerfu'e	zer·fu'e	zekri fuzme	crime + responsible	guilty	$f_1$ is guilty of crime $f_2=z_1$ accountable to judge/authority $f_3=z_2$.
crebi'o	cre·bi'o	certu binxo	competent + become	learn	$c_1=b_1$ becomes expert at $c_2=b_2$ under conditions $b_3$ by standard $c_3$.
fasygu'e	fasy·gu'e	fraso gugde	French + country	France	$g_1=f_1$ is the country of France.
selbritcita	sel·bri·tcita	se bridi tcita	2⇄1 + predicate + label	selbri tag	$x_1$ is a selbri tag showing information $x_2$
selci'a	sel·ci'a	se ciska	2⇄1 + write	text	$x_1$ is writing / a written thing / written text written by $x_2$ on $x_3$ with writing implement $x_4$.
velcli	vel·cli	ve cilre	4⇄1 + learn	source	$x1$ is a learning source for learning $x2$ (du'u) about subject x3 for learner x4 by method x5
terzu'e	ter·zu'e	te zukte	3⇄1 + act	aim	$z_3$ is the purpose of action $z_2$ by agent $z_1$.
